distance_km,operateur_enc,type_service_enc,type_ligne_enc,pays_enc,co2_emission_kg,heure_sin,heure_cos
258.8136977662811,0,0,1,1,3.6233917687279353,-0.8660254037844385,-0.5000000000000004
78.54491902685257,0,0,1,1,1.099628866375936,-0.8660254037844385,-0.5000000000000004
99.89830021876068,0,0,1,1,1.3985762030626494,0.7071067811865476,-0.7071067811865475
419.7549557678825,0,0,1,1,5.876569380750355,1.2246467991473532e-16,-1.0
254.5886957328416,0,0,1,1,3.564241740259782,0.8660254037844387,-0.4999999999999998
151.71752871747265,0,0,1,1,2.124045402044617,-0.7071067811865471,-0.7071067811865479
224.2336710007724,0,0,1,1,3.1392713940108137,0.9659258262890683,-0.25881904510252063
409.0823742890805,0,0,1,1,5.727153240047127,-0.4999999999999997,-0.8660254037844388
372.6486919618105,0,0,1,1,5.217081687465347,-0.7071067811865471,-0.7071067811865479
741.9476832507286,0,0,1,1,10.3872675655102,-0.2588190451025208,-0.9659258262890683
472.99295778413745,0,0,1,1,6.621901408977924,0.9659258262890683,-0.25881904510252063
295.2150483691684,0,0,1,1,4.1330106771683575,0.9659258262890683,-0.25881904510252063
449.9589894486501,0,0,1,1,6.299425852281101,-0.2588190451025208,-0.9659258262890683
498.8025790322493,0,0,1,1,6.98323610645149,-1.0,-1.8369701987210297e-16
498.8025790322493,0,0,1,1,6.98323610645149,1.0,6.123233995736766e-17
5.478156393341205,0,0,1,1,0.07669418950677687,-0.7071067811865471,-0.7071067811865479
498.8025790322493,0,0,1,1,6.98323610645149,-1.0,-1.8369701987210297e-16
297.9927034050914,0,0,1,1,4.171897847671279,0.7071067811865476,-0.7071067811865475
295.2150483691684,0,0,1,1,4.1330106771683575,-0.2588190451025208,-0.9659258262890683
372.6486919618105,0,0,1,1,5.217081687465347,1.0,6.123233995736766e-17
425.8357320275878,0,1,1,1,5.961700248386229,-0.25881904510252157,0.9659258262890681
498.8025790322493,0,0,1,1,6.98323610645149,0.8660254037844387,-0.4999999999999998
472.99295778413745,0,0,1,1,6.621901408977924,0.8660254037844387,-0.4999999999999998
472.99295778413745,0,0,1,1,6.621901408977924,-0.9659258262890683,-0.25881904510252063
258.8136977662811,0,0,1,1,3.6233917687279353,-0.2588190451025208,-0.9659258262890683
472.99295778413745,0,0,1,1,6.621901408977924,-0.8660254037844386,0.5000000000000001
741.9476832507286,0,0,1,1,10.3872675655102,-0.7071067811865477,0.7071067811865474
125.1981603033176,0,0,1,1,1.7527742442464465,0.9659258262890683,0.25881904510252074
316.72559789278057,0,0,1,1,4.434158370498928,0.49999999999999994,-0.8660254037844387
217.8714337227955,0,0,1,1,3.050200072119137,0.9659258262890683,-0.25881904510252063
426.0379957205557,0,0,1,1,5.96453194008778,-0.2588190451025208,-0.9659258262890683
419.7549557678825,0,0,1,1,5.876569380750355,-0.4999999999999997,-0.8660254037844388
258.8136977662811,0,0,1,1,3.6233917687279353,1.0,6.123233995736766e-17
316.72559789278057,0,0,1,1,4.434158370498928,-1.0,-1.8369701987210297e-16
178.24759350159556,0,1,1,1,2.495466309022338,0.7071067811865476,0.7071067811865476
295.2150483691684,0,1,1,1,4.1330106771683575,-0.5000000000000004,0.8660254037844384
188.67938257042655,0,0,1,1,2.6415113559859718,0.9659258262890683,0.25881904510252074
425.8357320275878,0,0,1,1,5.961700248386229,-0.8660254037844385,-0.5000000000000004
472.99295778413745,0,1,1,1,6.621901408977924,0.7071067811865476,0.7071067811865476
394.7286906489506,0,0,1,1,5.5262016690853075,-1.0,-1.8369701987210297e-16
425.8357320275878,0,0,1,1,5.961700248386229,1.0,6.123233995736766e-17
258.8136977662811,0,0,1,1,3.6233917687279353,-0.4999999999999997,-0.8660254037844388
55.615091362299815,0,0,1,1,0.7786112790721974,1.2246467991473532e-16,-1.0
295.2150483691684,0,0,1,1,4.1330106771683575,-0.7071067811865471,-0.7071067811865479
135.10097661622208,0,1,1,1,1.8914136726271091,0.8660254037844386,0.5000000000000001
472.99295778413745,0,0,1,1,6.621901408977924,0.258819045102521,-0.9659258262890682
263.33568367655823,0,0,1,1,3.686699571471815,-0.4999999999999997,-0.8660254037844388
146.27680816917388,0,0,1,1,2.0478753143684343,0.7071067811865476,-0.7071067811865475
146.27680816917388,0,0,1,1,2.0478753143684343,-0.7071067811865477,0.7071067811865474
419.7549557678825,0,0,1,1,5.876569380750355,0.8660254037844387,-0.4999999999999998
498.8025790322493,0,0,1,1,6.98323610645149,1.2246467991473532e-16,-1.0
425.8357320275878,0,0,1,1,5.961700248386229,-0.9659258262890683,-0.25881904510252063
150.29556948106716,0,0,1,1,2.1041379727349403,1.2246467991473532e-16,-1.0
498.8025790322493,0,0,1,1,6.98323610645149,-0.4999999999999997,-0.8660254037844388
295.2150483691684,0,1,1,1,4.1330106771683575,0.8660254037844386,0.5000000000000001
425.8357320275878,0,0,1,1,5.961700248386229,0.9659258262890683,0.25881904510252074
263.33568367655823,0,0,1,1,3.686699571471815,-0.7071067811865477,0.7071067811865474
263.3543068911043,0,0,1,1,3.6869602964754598,0.49999999999999994,-0.8660254037844387
426.0379957205557,0,0,1,1,5.96453194008778,1.0,6.123233995736766e-17
304.12208468317533,0,0,1,1,4.257709185564455,1.0,6.123233995736766e-17
151.71752871747265,0,0,1,1,2.124045402044617,-0.9659258262890684,0.2588190451025203
297.9927034050914,0,0,1,1,4.171897847671279,-0.9659258262890684,0.2588190451025203
258.8136977662811,0,0,1,1,3.6233917687279353,-0.9659258262890684,0.2588190451025203
419.7549557678825,0,1,1,1,5.876569380750355,-0.25881904510252157,0.9659258262890681
125.1981603033176,0,0,1,1,1.7527742442464465,-0.7071067811865477,0.7071067811865474
472.99295778413745,0,0,1,1,6.621901408977924,-0.4999999999999997,-0.8660254037844388
426.0379957205557,0,0,1,1,5.96453194008778,0.49999999999999994,-0.8660254037844387
498.8025790322493,0,0,1,1,6.98323610645149,-0.8660254037844385,-0.5000000000000004
419.7549557678825,0,0,1,1,5.876569380750355,-0.4999999999999997,-0.8660254037844388
165.62919964917847,0,1,1,1,2.318808795088499,0.25881904510252074,0.9659258262890683
419.7549557678825,0,0,1,1,5.876569380750355,-0.7071067811865471,-0.7071067811865479
419.7549557678825,0,0,1,1,5.876569380750355,-0.4999999999999997,-0.8660254037844388
419.7549557678825,0,0,1,1,5.876569380750355,0.9659258262890683,0.25881904510252074
394.7286906489506,0,0,1,1,5.5262016690853075,-0.7071067811865471,-0.7071067811865479
182.05027738627732,0,0,1,1,2.5487038834078826,0.8660254037844387,-0.4999999999999998
36.26532297713258,0,0,1,1,0.5077145216798561,0.8660254037844387,-0.4999999999999998
344.58317520918064,0,0,1,1,4.824164452928529,0.9659258262890683,-0.25881904510252063
419.7549557678825,0,1,1,1,5.876569380750355,-0.25881904510252157,0.9659258262890681
200.24580987031797,0,0,1,1,2.8034413381844514,-0.7071067811865471,-0.7071067811865479
258.8136977662811,0,1,1,1,3.6233917687279353,-0.5000000000000004,0.8660254037844384
258.8136977662811,0,0,1,1,3.6233917687279353,-0.7071067811865477,0.7071067811865474
364.0379190785942,0,0,1,1,5.096530867100318,-0.2588190451025208,-0.9659258262890683
419.7549557678825,0,0,1,1,5.876569380750355,-0.7071067811865471,-0.7071067811865479
498.8025790322493,0,0,1,1,6.98323610645149,-0.7071067811865471,-0.7071067811865479
5.478156393341205,0,0,1,1,0.07669418950677687,-0.2588190451025208,-0.9659258262890683
386.41433211452505,0,0,1,1,5.40980064960335,-0.8660254037844385,-0.5000000000000004
394.5993551593758,0,1,1,1,5.524390972231262,0.8660254037844386,0.5000000000000001
478.5171371677994,0,0,1,1,6.699239920349191,1.2246467991473532e-16,-1.0
498.8025790322493,0,0,1,1,6.98323610645149,-0.9659258262890684,0.2588190451025203
